sid,label,prob_before,prob_after,pred_before,pred_after,changed
55886,1,0.7094090458328405,0.7114168080226633,0,0,0
55896,1,0.62047362751465,0.6232204780114566,0,0,0
55897,1,0.2668847495809754,0.2668847495809754,0,0,0
55924,0,0.3018248190537805,0.3018248188622,0,0,0
55932,1,0.280942127409126,0.2809421264798263,0,0,0
55998,1,0.6930172299182676,0.693017216471287,0,0,0
56000,1,0.3364076903718708,0.3364076906126079,0,0,0
56011,0,0.2973515296697054,0.2973515311370313,0,0,0
56015,0,0.45165392928048936,0.45165392899668183,0,0,0
56049,0,0.29928688109797663,0.29928688264430864,0,0,0
56054,0,0.25484500757780215,0.25484500757780215,0,0,0
56079,0,0.27873889882851816,0.27873889882851816,0,0,0
56089,1,0.7801353564635197,0.7807079769120123,0,0,0
56101,1,0.7368544975957381,0.67831747815952,0,0,0
56159,1,0.4516816130861291,0.45168161660581574,0,0,0
56178,0,0.28752561984792474,0.2875256196631976,0,0,0
56193,1,0.9961301048949381,0.9961301061364068,1,1,0
56201,0,0.31867977385402707,0.318679771606311,0,0,0
56215,1,0.33895979622386974,0.3515970549308684,0,0,0
56218,1,0.28824246668042947,0.2914458891295294,0,0,0
56221,0,0.300560052542813,0.30056005235210886,0,0,0
56236,0,0.3803382859370438,0.3803383007956397,0,0,0
56251,0,0.28139355959461126,0.28139355965868057,0,0,0
56303,1,0.47580837468424875,0.4758094834673709,0,0,0
56325,1,0.9742955571396852,0.974367535473885,0,0,0
56330,1,0.5449261848012706,0.5471970254479607,0,0,0
56333,0,0.28009312803855524,0.280093129628453,0,0,0
56345,0,0.27366639551440003,0.27366639551440003,0,0,0
56361,0,0.3314477435989307,0.3314477422126204,0,0,0
56380,1,0.9044366157323069,0.9044363845480895,0,0,0
56381,1,0.26659415575113804,0.26659415575113804,0,0,0
56386,0,0.285931555209595,0.2859315550252051,0,0,0
56392,1,0.5563431742927947,0.5534042975582477,0,0,0
56402,0,0.28897672103428557,0.2889767225630549,0,0,0
56420,0,0.2539412655632968,0.2539412655632968,0,0,0
56422,1,0.5284819755040132,0.5263674279712038,0,0,0
56479,1,0.3397212994727033,0.3620982037703437,0,0,0
56505,1,0.3208866379415988,0.3271173674733302,0,0,0
56511,1,0.7781551634017249,0.7781551746276132,0,0,0
56564,0,0.29417196495512693,0.2941719648693424,0,0,0
56626,0,0.3089543425483408,0.3089543423540471,0,0,0
56631,1,0.34979825717201,0.3731595044760559,0,0,0
56646,1,0.7492792339860318,0.7492792339860318,0,0,0
56699,0,0.4060208438994381,0.4060208438994381,0,0,0
56702,0,0.2964734088009986,0.296473408611759,0,0,0
56705,1,0.723887894395151,0.6629024398968119,0,0,0
56711,1,0.7632484108075709,0.7742961692813192,0,0,0
56742,0,0.8250455279147352,0.8250455279147352,0,0,0
56750,1,0.5993524105580066,0.5594549735663175,0,0,0
56755,0,0.026431788962326282,0.026431788962326282,0,0,0
56762,0,0.30229722752369753,0.30229722732688724,0,0,0
56778,0,0.32458748321386854,0.3245874768275947,0,0,0
56848,1,0.6353755705575551,0.6353756156804335,0,0,0
56873,0,0.2935220395304019,0.2935220393413997,0,0,0
56901,0,0.30302088927293575,0.3030208875117689,0,0,0
56924,0,0.8259156556180958,0.8259156556180958,0,0,0
56925,0,0.13293274885543468,0.13293274885543468,0,0,0
56927,0,0.2956226775950717,0.295622677372748,0,0,0
56962,1,0.7444313770976724,0.7444313757389078,0,0,0
56972,1,0.7070372632926264,0.7054818298824761,0,0,0
56981,0,0.28614947957480225,0.286149476350245,0,0,0
56988,1,0.8890863602160058,0.8890863616513961,0,0,0
57046,1,0.33260647762837525,0.34890895735955524,0,0,0
57071,1,0.9273477838293002,0.9273477754641828,0,0,0
